,id,album,artists,duration_ms,explicit,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
124,6gxKUmycQX7uyMwJcweFjp,My Turn (Deluxe),"['Lil Baby', '42 Dugg']",181929,True,We Paid (feat. 42 Dugg),78,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14
125,5B0kgjHULYJhAQkK5XsMoC,CALL ME IF YOU GET LOST,"['Tyler, The Creator', 'YoungBoy Never Broke Again', 'Ty Dolla $ign']",121572,True,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),78,0.493,0.653,0,-5.666,0,0.0466,0.269,0.0,0.511,0.852,142.347
126,1IAzD1muglOxOcPbUHs70R,Paper Trail,['T.I.'],249533,True,Whatever You Like,77,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053
127,0eBFgRxyVSeuT4iyrbukdn,Gettin' Old,['Luke Combs'],239533,False,Where the Wild Things Are,76,0.708,0.731,3,-4.872,1,0.0345,0.0189,4.47e-06,0.129,0.379,116.975
128,52xJxFP6TqMuO4Yt0eOkMz,Encanto (Original Motion Picture Soundtrack),"['Carolina Gaitán - La Gaita', 'Mauro Castillo', 'Adassa', 'Rhenzy Feliz', 'Diane Guerrero', 'Stephanie Beatriz', 'Encanto - Cast']",216120,False,We Don't Talk About Bruno,79,0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863
129,7EiZI6JVHllARrX9PUvAdX,EVOL,"['Future', 'The Weeknd']",313546,True,Low Life (feat. The Weeknd),79,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961
130,4ObFZEXHQJcc8WQtqbCupZ,When Im Gone,['LECADE'],130685,False,When Im Gone,75,0.446,0.392,8,-11.388,0,0.283,0.643,0.0,0.111,0.502,179.137
131,7kDUspsoYfLkWnZR7qwHZl,Tickets To My Downfall,"['Machine Gun Kelly', 'blackbear']",139460,True,my ex's best friend (with blackbear),79,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939
132,6VoIBz0VhCyz7OdEoRYDiA,Weezer,['Weezer'],258826,False,Say It Ain't So,79,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779
133,0baNzeUcPQnQSagpe8T0mD,In Tongues (Deluxe),['Joji'],126312,True,worldstar money (interlude),80,0.577,0.387,7,-8.607,1,0.274,0.964,0.705,0.208,0.459,146.565
134,1xzBco0xcoJEDXktl7Jxrr,MUDBOY,['Sheck Wes'],183906,True,Mo Bamba,82,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034
135,4axYWgXASdsCBHuwInAubT,SKINS,['XXXTENTACION'],121630,True,I don't let go,69,0.797,0.293,5,-7.479,1,0.08,0.591,0.0724,0.148,0.478,80.035
136,7o2AeQZzfCERsRmOM86EcB,Selected Ambient Works 85-92,['Aphex Twin'],293751,False,Xtal,65,0.51,0.505,9,-13.053,0,0.0344,0.342,0.96,0.117,0.318,114.532
137,7dMTCS9BLzBqYTlAuHP8TM,XT4S1S,['Danna Paola'],219320,False,XT4S1S,77,0.797,0.677,9,-4.163,0,0.0857,0.101,0.0,0.441,0.919,130.034
138,6uWykkthdJzx6GMLcFI2iB,My City (FAST X Soundtrack),"['24kGoldn', 'Kane Brown', 'G Herbo', 'Fast & Furious: The Fast Saga']",149263,False,My City,76,0.648,0.676,8,-5.064,1,0.0661,0.161,0.0,0.0986,0.387,85.024
139,6JjPBQfI2Y8nIjnm65X6Pw,X (feat. Maluma & Ozuna) [Remix],"['Nicky Jam', 'J Balvin', 'Maluma', 'Ozuna']",235746,False,X (feat. Maluma & Ozuna) - Remix,69,0.663,0.696,9,-4.957,0,0.103,0.0561,3.77e-05,0.0778,0.738,180.113
140,6Rky4H51h4E35meaMTfJQF,SUNRISE,['Xantesha'],110052,False,SUNRISE,76,0.713,0.95,1,-7.582,1,0.042,0.00262,0.856,0.191,0.643,150.003
141,7lgvU7WnwcNZ8dbGUz8yhP,The Marshall Mathers LP,"['Eminem', 'Dr. Dre', 'Snoop Dogg', 'Xzibit', 'Nate Dogg']",288200,True,Bitch Please II,75,0.918,0.586,1,-2.89,1,0.133,0.0783,0.0,0.145,0.779,95.517
142,2A6RNzffjX8ZHgwk7mhBFZ,Xtraordinary,['Frostydasnowmann'],172853,True,Love Letter,64,0.791,0.51,7,-13.994,1,0.259,0.0158,0.0,0.0858,0.425,92.013
143,4HKzkYqVR83rLzB6yxDzgm,Mental Trillness,"['Juicy J', 'Xavier Wulf']",122218,True,No Man,67,0.928,0.803,7,-5.715,1,0.308,0.153,0.0,0.773,0.766,148.061
144,6O7pihLJgeqxUnG7u9oYL2,Wisconsin Death Trip,['Static-X'],154906,False,Push It,68,0.557,0.978,0,-3.965,1,0.0493,0.000393,4.42e-06,0.287,0.499,149.887
145,2tPcTFiQF9MbVUyjZ3zDhA,Black Panther The Album Music From And Inspired By,['SOB X RBE'],219306,True,Paramedic!,66,0.856,0.652,1,-5.324,1,0.143,0.177,0.0,0.193,0.471,97.017
146,0Sgk9iiFGgjVxJfXv2L3iF,Corrupted,['OmenXIII'],134451,True,LED,71,0.663,0.66,2,-6.623,1,0.29,0.0905,0.0,0.348,0.606,200.117
147,2KmFKaUoWcteeDobI68uka,Blood Shore Season 2,['Xavier Wulf'],185391,True,Thunder Man,65,0.924,0.55,2,-6.402,1,0.252,0.00213,4.34e-05,0.101,0.298,139.992
148,4DBZfvlGBqR5pVoCXBksyq,Resonance x Genesis x Not Allowed,['mikeeysmind'],293407,False,Resonance x Genesis x Not Allowed - Slowed,65,0.487,0.524,8,-13.589,1,0.0426,0.28,0.945,0.131,0.188,129.196
149,4uP3pUP18ennmz0tb3GphR,X 100PRE,['Bad Bunny'],197967,True,Solo de Mi,74,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972
150,1m5ln9nUpfEfsJKyCq7ohi,Miracle (with Ellie Goulding) [Remixes],"['Calvin Harris', 'Ellie Goulding', ""Tyson O'brien"", 'Jordan Brando']",179515,False,Miracle (with Ellie Goulding) - Tyson O'Brien x Jordan Brando Remix,29,0.721,0.935,9,-5.861,1,0.0437,0.000277,0.896,0.0723,0.716,132.031
151,3sHH7lklbfpcraDDvYnjo7,City of Evil,['Avenged Sevenfold'],311813,False,Bat Country,74,0.541,0.968,0,-4.129,1,0.0396,0.000248,8.28e-06,0.423,0.505,125.04
152,51LIqkda3pTeECZUhMnool,The Story of Us,['Quinn XCII'],206533,False,Straightjacket,65,0.838,0.546,5,-6.811,0,0.295,0.153,0.0,0.0656,0.745,137.027
153,48td6xvpokdYwvbl3JIiXP,XSCAPE,"['Michael Jackson', 'Justin Timberlake']",246026,False,Love Never Felt So Good,74,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513
154,5aMwddVrHnyAZ3r5CDhMd4,Miracle (with Ellie Goulding) [Remixes],"['Calvin Harris', 'Ellie Goulding', ""Tyson O'brien"", 'Jordan Brando']",327749,False,Miracle (with Ellie Goulding) - Tyson O'Brien x Jordan Brando Extended Remix,23,0.762,0.963,11,-6.164,1,0.0471,6.11e-05,0.878,0.0609,0.743,132.005
155,2yjeXq5ahx6UUg2rHaUe6X,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) (FAST X Soundtrack)","['JVKE', 'Jimin', 'Charlie Puth', 'Muni Long', 'Fast & Furious: The Fast Saga']",176454,False,"Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long)",75,0.57,0.635,1,-6.641,1,0.121,0.186,0.0,0.0874,0.364,84.856
156,5F4OfeowSReF93KcH2eUcG,Xtra Cool,['Young Jonn'],150000,True,Xtra Cool,73,0.843,0.725,6,-7.282,0,0.0539,0.165,0.00357,0.0948,0.556,120.0
157,5uYqmEN6TAAE8ss8YmprNV,Whole Lotta Red,"['Playboi Carti', 'Future']",205995,True,Teen X (feat. Future),63,0.437,0.671,1,-4.985,1,0.122,0.00124,9.87e-06,0.136,0.0936,197.192
158,4DcYddmjvh4ipQ65nKvx9Q,Xxx,['Ran Y Yalo'],106448,True,Xxx,56,0.848,0.484,3,-10.405,0,0.259,0.0434,0.000184,0.101,0.578,80.011
159,7qa6GccyfW5kQ1BX5mmEWx,Tundra Boy Season One,['Xavier Wulf'],93100,True,Mugen Woe,65,0.982,0.437,5,-10.045,0,0.214,0.0019,0.0,0.165,0.225,117.036
160,3Z7CaxQkqbIs1rewKi6v4W,Hot In It,"['Tiësto', 'Charli XCX']",129817,False,Hot In It,78,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045
161,4r34Yi0eltsu1tp6z4lq3x,XOXO,['JEON SOMI'],207650,False,XOXO,65,0.704,0.608,9,-6.339,1,0.0314,0.0717,0.0,0.13,0.527,144.959
162,3TzgIJC8U7o57nx8xnWvnt,? (Deluxe),['XXXTENTACION'],103986,True,hate will never win,67,0.556,0.425,10,-6.964,0,0.314,0.811,1.97e-06,0.127,0.676,89.385
163,1fQaoh3imrMunWVZh5kf90,Hail to the King,['Avenged Sevenfold'],323800,False,Shepherd of Fire,73,0.576,0.906,2,-7.677,1,0.0571,0.000332,0.0614,0.0908,0.211,127.935
164,7CkbRn6S0itJqcqn88AtSV,?,['XXXTENTACION'],115194,True,going down!,66,0.873,0.663,1,-4.086,1,0.15,0.0216,0.000356,0.0867,0.525,135.499
165,35Dh5MnCUPLN3XyAVtQff3,Ungodly Hour,['Chloe x Halle'],176786,False,Do It,68,0.725,0.668,5,-7.286,0,0.055,0.0932,2.33e-06,0.112,0.566,82.966
166,6FvSS3Goz7OC8oCC2eWqe8,Jalebi Baby (Tesher x Jason Derulo),"['Tesher', 'Jason Derulo']",169154,True,Jalebi Baby (Tesher x Jason Derulo),74,0.691,0.829,0,-7.179,1,0.0412,0.0289,0.0,0.254,0.866,93.059
167,5IYOaCf1kUbImJxFncErqC,TURN BACK P3,['xxanteria'],61991,False,TURN BACK P3,68,0.55,0.465,6,-14.566,0,0.0485,0.032,0.715,0.164,0.145,165.911
168,51CGbL9BAw1896waeHoR9w,FERXXO (VOL 1: M.O.R),['Feid'],161106,False,X19X,73,0.596,0.4,6,-9.072,0,0.112,0.71,0.0,0.103,0.083,171.515
169,46OkOaarmTsAQQFfZSsruW,LOOK AT ME: THE ALBUM,['XXXTENTACION'],219560,True,King Of The Dead,68,0.344,0.309,4,-9.26,0,0.0545,0.0444,0.0111,0.0929,0.0398,97.899
170,44tTqUi3xi7E28QLzHVdUA,The Chaos Chapter: FREEZE,['TOMORROW X TOGETHER'],215188,False,Anti-Romantic,73,0.641,0.489,0,-8.668,0,0.11,0.0509,0.0,0.071,0.206,142.977
171,0GRmh4ZlobfhvDE9L4CbOs,"XXXTENTACION Presents: Members Only, Vol. 3","['XXXTENTACION', 'Ski Mask The Slump God']",203493,True,Off the Wall!,66,0.834,0.374,1,-10.173,1,0.333,0.123,0.0,0.134,0.545,140.001
172,1exxGxUMlJWD1h9YcE9YZH,minisode 2: Thursday's Child,['TOMORROW X TOGETHER'],177976,False,Opening Sequence,71,0.609,0.64,3,-5.61,0,0.0539,0.167,0.0,0.0959,0.442,145.199
173,4iKYe4neoybSn78i1AH7z7,KILL YOURSELF Part XI: The Kingdom Come Saga,['$uicideboy$'],133891,True,You're Now Tuning into 66.6 FM with DJ Rapture (The Hottest Hour of the Evening),65,0.601,0.784,6,-3.13,0,0.216,0.125,0.0,0.249,0.263,74.98
174,7clUVcSOtkNWa58Gw5RfD4,X&Y,['Coldplay'],287906,False,Speed of Sound,76,0.514,0.898,11,-6.765,0,0.0577,0.00488,0.0345,0.0746,0.353,123.067
175,3K00Ib1shkOEiAXU5pec6e,Back To You,"['Lost Frequencies', 'Elley Duhé', 'X Ambassadors']",157252,False,Back To You,84,0.679,0.548,0,-7.495,1,0.0298,0.234,0.0,0.189,0.413,115.954
176,57nOpVSc3j9o03Cr928ZM4,SKINS,['XXXTENTACION'],150769,False,what are you so afraid of,68,0.639,0.312,0,-9.902,1,0.0301,0.774,0.469,0.0857,0.347,103.369
177,6K8qKeWo5MsFED7wCR6Kop,x (Deluxe Edition),['Ed Sheeran'],235382,False,Sing,73,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988
178,2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),"['XXXTENTACION', 'Lil Pump', 'Swae Lee', 'Maluma']",198902,True,Arms Around You (feat. Maluma & Swae Lee),72,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969
179,0QZMfHkSdCXeJpszp7peVR,milk cassette x.mp3 (demo) (slowed + reverb),['analog_mannequin'],224571,False,milk cassette x.mp3 (demo) (slowed + reverb),64,0.194,0.121,6,-31.274,0,0.0504,0.979,0.931,0.0902,0.0886,70.103
180,4VOLwHXIrB5zktV7prPeOW,let's pretend we're numb,['XXXTENTACION'],80105,True,let's pretend we're numb,67,0.461,0.664,0,-5.762,1,0.25,0.0626,0.0,0.0724,0.569,99.011
181,3jq1RpStaB1YGyN3rRZGca,"XXXTENTACION Presents: Members Only, Vol. 4",['XXXTENTACION'],144724,True,Sauce!,67,0.68,0.313,3,-13.672,0,0.0347,0.582,0.0,0.19,0.405,135.034
182,1rH7UXSGDTZBYPiRW3bNI6,KILL YOURSELF Part XVI: The Faded Stains Saga,['$uicideboy$'],158446,True,I'm Done,66,0.82,0.87,10,-6.643,0,0.0638,0.0961,0.00105,0.0871,0.643,99.974
183,4ak7xjvBeBOcJGWFDX9w5n,7 EP,"['Lil Nas X', 'Cardi B']",158706,True,Rodeo,69,0.706,0.679,9,-5.614,1,0.0324,0.139,6.98e-05,0.465,0.657,140.081
184,612dHPI0OoOsvWkweHXZXF,2K FREESTYLE,"['Lazy3x', 'Lil Darkie']",213000,True,2K FREESTYLE,68,0.591,0.682,8,-2.974,1,0.308,0.00193,0.0,0.103,0.277,108.953
185,2cX2coZS1PYBfPs8wgbdWE,How Can You Mend A Broken Heart,['Bee Gees'],196213,False,More Than A Woman,80,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164
186,4uOKFydzAejjSFqYbv1XPt,The Very Best Of,['UB40'],183733,False,Red Red Wine,77,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119
187,0qxYx4F3vm1AOnfux6dDxP,Graceland (25th Anniversary Deluxe Edition),['Paul Simon'],280000,False,You Can Call Me Al,79,0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433
188,0H8XeaJunhvpBdBFIYi6Sh,Stoney (Deluxe),"['Post Malone', 'Justin Bieber']",234213,True,Deja Vu,70,0.62,0.69,7,-6.508,1,0.0493,0.0931,0.0,0.131,0.331,133.935
189,7I93h9I0RUqt1ci3Bfa290,The Jaws Of Life,['Pierce The Veil'],197373,True,Pass The Nirvana,71,0.536,0.9,2,-4.407,1,0.0807,0.000974,0.000286,0.157,0.627,143.025
190,7uEruRFEeMn57hrmZhA4w5,Te Vas A Recordar,['Erick B'],154992,False,Te Vas A Recordar,66,0.793,0.462,7,-12.939,0,0.0628,0.124,0.0,0.0995,0.474,106.226
191,100Tm6z29RfHTdUQ6NIs0s,Limon Y Sal,['Julieta Venegas'],187520,False,Me Voy,80,0.575,0.679,2,-3.845,1,0.0278,0.0664,0.0,0.0956,0.601,107.878
192,5BDZ8atcxq0QHGn66YwTwh,just wanna rock (Lil Uzi Vert) [Sped Up Version],"['sped up nightcore', 'Lil Uzi Vert']",100383,True,just wanna rock - Sped Up Version,72,0.544,0.546,1,-14.475,1,0.0923,0.0099,0.00027,0.392,0.151,161.76
193,7clyJIrLkEbXUDwj1tC9zz,a modern tragedy vol. 1,['grandson'],214520,False,Blood // Water,71,0.504,0.891,6,-5.632,0,0.137,0.00163,0.00199,0.148,0.628,153.988
194,186NCtNk1tUYS7c2DxgJ7O,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",['V'],209946,False,Christmas Tree,82,0.437,0.384,5,-8.384,1,0.042,0.699,2.33e-05,0.121,0.181,139.009
195,1BNvadXnbiSf3ZofMMdDYK,"Grandson, Vol. 1",['King Von'],146773,True,Crazy Story,72,0.83,0.504,11,-8.92,1,0.452,0.014,2.74e-05,0.11,0.15,157.004
196,44XjoNvtwevktFKjvVe1vH,Un Verano Sin Ti,"['Bad Bunny', 'Buscabulla']",339611,True,Andrea,82,0.797,0.616,1,-10.229,0,0.375,0.762,0.000293,0.0979,0.451,103.071
197,6ft9PAgNOjmZ2kFVP7LGqb,The Very Best of Frankie Valli & The 4 Seasons,['Frankie Valli'],203240,False,Can't Take My Eyes off You,74,0.575,0.764,4,-7.448,1,0.0746,0.566,1.07e-05,0.0692,0.536,123.821
198,2AxCeJ6PSsBYiTckM0HLY7,Electric Ladyland,['Jimi Hendrix'],313373,False,Voodoo Child (Slight Return),70,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549
199,5u6y4u5EgDv0peILf60H5t,Abraxas,['Santana'],256933,False,Oye Como Va,71,0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399
200,3vWzyGTu6Ovo1GdrcJqH6e,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"['Lil Wayne', 'Ty Dolla $ign', 'XXXTENTACION']",233000,False,Scared of the Dark (feat. XXXTENTACION),80,0.443,0.623,0,-6.717,0,0.0718,0.0468,0.0,0.247,0.156,79.365
201,7cv28LXcjAC3GsXbUvXKbX,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,['Gloria Gaynor'],198066,False,I Will Survive - Single Version,71,0.777,0.725,0,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.669
202,2je56j0xuoTi1gYkLLMlJU,Collected,['Kool & The Gang'],211680,False,Get Down On It - Single Version,73,0.877,0.56,7,-8.529,1,0.0621,0.156,0.000139,0.0535,0.969,110.86
203,3zpj9dvJABiyMrmLCPw6i8,Showcase,"['Patsy Cline', 'The Jordanaires']",164573,False,Crazy - Single Version,69,0.471,0.021,10,-24.385,1,0.0366,0.931,1.19e-06,0.103,0.356,107.796
204,4YMQXzscifAREG0a7KNGhB,Santana's Greatest Hits,['Santana'],196466,False,Black Magic Woman - Single Version,71,0.489,0.349,2,-14.295,0,0.0323,0.676,0.0789,0.0866,0.622,124.348
205,3zK8zUmJzPAF4x1AtkxIcR,Amanecida Con Todo y Con Todos,['Carin Leon'],180542,False,Te Vi Con Él,75,0.823,0.535,9,-7.114,1,0.0322,0.39,0.0,0.518,0.828,107.558
206,7jk7gqyEonmVVYahZN5zhW,Circus (Deluxe Version),['Britney Spears'],192360,False,Circus,78,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98
207,1oWM79mUVdZGCGYjSirHZR,Death Race For Love (Bonus Track Version),"['Juice WRLD', 'YoungBoy Never Broke Again']",189322,True,Bandit (with YoungBoy Never Broke Again),75,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.424,180.056
208,6OyBuptN7bmKQy14x8o9Fy,Watching Movies with the Sound Off (10th Anniversary),"['Mac Miller', 'Vinny Radio']",232473,True,Claymation (feat. Vinny Radio) - Bonus Track,53,0.664,0.879,11,-4.849,0,0.264,0.172,0.0,0.213,0.624,157.925
209,3rfhI32Il2hVRKDkuGeeen,Planet Pit (Deluxe Version),"['Pitbull', 'T-Pain']",234453,False,Hey Baby (Drop It to the Floor) (feat. T-Pain),79,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024
210,5qyjy0xfsHNzWxvXkHVB85,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) [Trailer Version]","['Jimin', 'JVKE', 'Fast & Furious: The Fast Saga', 'Kodak Black', 'NLE Choppa', 'Muni Long']",62789,False,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version",79,0.782,0.533,10,-7.677,0,0.263,0.369,0.0,0.111,0.215,84.985
211,1TKPfF2fvn6gVLVfp3iG4j,Sings the Songs that Made Him Famous,"['Johnny Cash', 'The Tennessee Two']",163045,False,I Walk The Line - Single Version,70,0.862,0.484,10,-11.183,1,0.0421,0.798,0.00105,0.105,0.787,105.834
212,5ZkAx8zjLiSs1nMmBwJoZS,Wreck-It Ralph,['Owl City'],218093,False,"When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version",70,0.638,0.831,11,-6.812,0,0.081,0.0263,0.0,0.0491,0.388,127.975
213,4fjsOdrWMaKf70x21h5XbX,Purple (2019 Remaster),['Stone Temple Pilots'],176546,False,Vasoline - 2019 Remaster,67,0.295,0.977,10,-7.086,1,0.088,0.00147,0.000187,0.0887,0.353,168.672
214,2z3joGXrdGL2iEjIKQTiN1,4 Your Eyez Only,['J. Cole'],194346,True,Ville Mentality,67,0.87,0.386,7,-7.843,0,0.0684,0.745,0.00013,0.122,0.642,119.91
215,29ZXwWOOLz9t5fa3eT3i7T,Melly vs. Melvin,"['YNW Melly', '9lokknine']",176640,True,223's (feat. 9lokknine),76,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998
216,1VauUM5CBX7nkLcgafQL2B,"Eladio Carrion: Bzrp Music Sessions, Vol. 40","['Bizarrap', 'Eladio Carrion']",164895,True,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",81,0.783,0.524,5,-6.455,0,0.0554,0.241,0.0,0.271,0.839,117.496
217,2m3ObD945KvpE5y9A1eUWm,Fearless (Taylor's Version),['Taylor Swift'],237580,False,Jump Then Fall (Taylor’s Version),70,0.572,0.69,2,-6.201,1,0.0358,0.0474,0.0,0.0897,0.624,160.111
218,5gFoAVTN9YlM9uJCrFZtgl,Born Sinner (Deluxe Version),"['J. Cole', 'TLC']",278573,True,Crooked Smile (feat. TLC),73,0.606,0.784,7,-6.293,1,0.268,0.435,0.0,0.689,0.48,80.985
219,4mTKCa00WAZS2ag4GYwu0t,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),"['Metro Boomin', 'Nas']",167093,False,Nas Morales (Metro Boomin & Nas),79,0.396,0.672,2,-7.6,1,0.155,0.107,1.66e-05,0.305,0.455,147.78
220,5fqjfiMOFapIb8uFcxBStH,Minecraft - Volume Alpha,['C418'],281500,False,Mice On Venus,70,0.433,0.0286,0,-17.597,1,0.0527,0.961,0.0102,0.0594,0.0764,110.908
221,646pXmilpKaPZIjgHzwPhR,Pretty Girls Walk,['Big Boss Vette'],140053,True,Pretty Girls Walk,72,0.923,0.678,9,-7.124,1,0.0837,0.027,0.00598,0.0656,0.72,90.013
222,1O311g0sdTeNGr7nusQteS,Rearrange Us,['Mt. Joy'],157266,False,My Vibe,66,0.673,0.704,6,-5.766,0,0.0339,0.493,2.04e-06,0.0732,0.578,93.547
223,0q9IyhNXRse5fdfYEoFOdi,5-STAR,['Stray Kids'],178338,False,THE SOUND (Korean Ver.),74,0.567,0.844,6,-3.31,0,0.303,0.00899,0.0,0.143,0.486,187.997
224,2yjlYDiNiQkdxVqTlaSrlX,Queen Radio: Volume 1,['Nicki Minaj'],170977,True,Super Freaky Girl,77,0.951,0.878,2,-2.565,1,0.211,0.0509,1.61e-05,0.321,0.923,133.014
225,549Go7a66CX6k523uK9kUv,"Girls, Girls, Girls (Deluxe Version)",['Mötley Crüe'],270426,False,"Girls, Girls, Girls",76,0.599,0.931,7,-4.653,1,0.0735,0.0302,6.69e-05,0.392,0.536,140.123
226,2yFQXRSMJgaixzpP6gn8jr,Pacas Verdes (feat. Ovi),"['Natanael Cano', 'Ovi']",170925,False,Pacas Verdes,73,0.792,0.711,10,-5.21,0,0.0413,0.0427,0.0,0.0748,0.766,107.388
227,3zb9k8UUuKz5tYmKJvNqQA,Violet,"['Connor Price', 'Killa']",122880,False,Violet,73,0.924,0.716,8,-7.158,0,0.0541,0.0177,1.15e-06,0.128,0.48,119.973
228,1MqzIgGsHP4cNjPboevsfq,Mini World,['Indila'],246093,False,Tourner Dans Le Vide,80,0.594,0.698,6,-8.645,0,0.0428,0.103,0.0,0.173,0.376,119.991
229,6QDbGdbJ57Mtkflsg42WV5,1984 (Remastered),['Van Halen'],282746,False,Hot for Teacher - 2015 Remaster,70,0.552,0.947,2,-4.671,1,0.15,0.000652,0.00025,0.0637,0.465,127.631
230,0PxA4u8aWivEJ9EdNfIHcu,Flow Colombia,"['Feid', 'Paulo Londra']",191186,True,A veces,0,0.801,0.629,1,-5.213,1,0.0615,0.0617,0.0,0.0702,0.835,92.012
231,3cHyrEgdyYRjgJKSOiOtcS,Global Warming: Meltdown (Deluxe Version),"['Pitbull', 'Kesha']",204160,False,Timber (feat. Ke$ha),85,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992
232,2bSk87AVkCIIC3Bcligq1z,Harder Than Ever,"['Lil Baby', 'Gunna', 'Lil Uzi Vert']",247054,True,Life Goes On,78,0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978
233,61mWefnWQOLf90gepjOCb3,Vol. 3: The Subliminal Verses,['Slipknot'],252613,False,Duality,83,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772
234,28IEbk5a7twNTbUEvWslUb,Them Vs. You Vs. Me (Deluxe Edition),['Finger Eleven'],208106,False,Paralyzer,78,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031
235,6PdWPdgPoVCT9WLFMVnhxx,Stick Season,['Noah Kahan'],215341,False,The View Between Villages,72,0.313,0.172,1,-13.905,1,0.0443,0.84,7.67e-05,0.0718,0.0489,153.069
236,3GKL13lkM5nRc4zC1lIOrR,Capital Punishment,"['Big Pun', 'Joe']",236800,False,Still Not a Player (feat. Joe) - Radio Version,75,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121
237,7qcXUzPwoxSBFxjTbNrV0B,The Gold (Phoebe Bridgers Version),"['Manchester Orchestra', 'Phoebe Bridgers']",233226,False,The Gold - Phoebe Bridgers Version,75,0.299,0.399,10,-12.176,1,0.0376,0.816,0.00117,0.147,0.302,158.253
238,3nsfB1vus2qaloUdcBZvDu,Red (Taylor's Version),['Taylor Swift'],329160,False,All Too Well (Taylor's Version),78,0.44,0.528,0,-7.809,1,0.0317,0.0171,0.00203,0.234,0.132,185.972
239,7G6l2FtQyRhQgYgut2I6i8,Honkytonk University,['Toby Keith'],227840,False,As Good As I Once Was,74,0.68,0.87,5,-4.461,1,0.0393,0.266,0.0,0.109,0.646,119.075
240,6imjJij6aCM0IbbODUzJQn,Dr. Feelgood (Deluxe Version),['Mötley Crüe'],284026,False,Kickstart My Heart,82,0.465,0.977,7,-3.839,0,0.175,0.00111,0.00298,0.201,0.233,89.535
241,0kAZ3H6G9Zac4PMpmobMkj,If This Was A Movie (Taylor’s Version),['Taylor Swift'],237022,False,If This Was A Movie (Taylor’s Version),78,0.472,0.701,4,-3.72,1,0.0279,0.091,0.0,0.23,0.304,147.854
242,5MPPttjfGap2C6j6eKcO6J,Quality Control: Control The Streets Volume 2,"['Quality Control', 'Lil Baby', 'DaBaby']",142417,True,Baby (Lil Baby feat. DaBaby),79,0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003
